Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Andrey Yago,2000369870.0,13.0,16.5,17.0,13.0,12.0,14.67,8.0,15.33,zebre
Lucas Hernández,67197145.0,16.33,12.25,12.5,10.33,10.33,11.67,12.5,15.5,zebre
Riccardo Calafiori,43424738.0,12.33,14.25,14.5,13.0,12.67,13.33,13.5,13.33,zebre
Gabriel Brazão,19338228.0,7.0,12.88,9.5,8.5,7.83,7.67,13.0,13.33,zebre
Mateu Morey,67258408.0,12.0,13.75,15.5,14.33,11.0,15.0,6.5,14.0,zebre
Nico,67276127.0,12.33,15.25,15.0,16.33,12.17,15.17,14.25,14.0,zebre
Cassiano,2000410767.0,7.5,15.75,16.5,13.0,12.83,15.83,13.5,12.75,zebre
Tito Fernando,2000411765.0,6.67,14.88,15.0,12.83,16.33,14.17,13.5,12.42,zebre
Giulio Novellino,2000507837.0,9.0,14.75,16.5,14.5,11.67,13.17,11.0,13.67,zebre
Ronald Novoa,2000415595.0,5.17,12.0,14.5,13.17,11.17,14.5,6.5,10.67,zebre
Hugo Félix,83335589.0,6.33,13.0,14.0,15.33,13.0,16.17,7.0,10.92,zebre
Alex Meret,43140326.0,7.5,14.38,11.0,7.17,6.33,6.67,11.75,13.17,zebre
Merih Demiral,83176849.0,16.67,14.75,14.0,10.0,9.17,9.33,16.0,16.17,zebre
Rodrigo Bentancur,14094572.0,14.33,15.25,14.0,15.67,13.0,15.33,13.0,15.0,zebre
Achraf Hakimi,67228634.0,11.67,15.25,17.0,14.0,14.33,13.67,9.5,13.17,zebre
Luka Jović,62113639.0,4.67,14.25,14.0,12.67,16.67,13.0,13.0,13.33,zebre
Diogo Jota,55083779.0,7.5,14.0,15.0,14.67,16.33,14.67,8.5,13.83,zebre
Harvey Barnes,28100207.0,7.67,13.75,15.0,15.0,13.33,15.33,8.5,12.33,zebre
Anthony Tarzia,2000626882.0,5.83,14.25,16.5,12.33,13.0,14.67,12.0,12.0,zebre
